#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.EStatus|Comment|Source|Value
#T_SP=webanno.custom.EStatus2|Comment|Source|SourceAttitude|Value
#T_SP=webanno.custom.ESubject|Id
#T_SP=webanno.custom.Proposition|Polarity|Proposition
#T_SP=webanno.custom.EContext|DefaultValue|ESubject|ROLE_webanno.custom.EContext:ToEStatus_webanno.custom.EContextToEStatusLink|webanno.custom.EStatus|ROLE_webanno.custom.EContext:ToEStatus2_webanno.custom.EContextToEStatus2Link|webanno.custom.EStatus2|ROLE_webanno.custom.EContext:ToEStatus3_webanno.custom.EContextToEStatus3Link|webanno.custom.EStatus3


#Text=Заместитель посла Северной Кореи в ООН Ан Мен Хун заявил в четверг , что Пхеньян отвергает резолюцию , которая , по его словам , является « продуктом политического заговора и конфронтации » .
5-37	612-613	(	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-38	614-620	цитата	_	_	_	_	_	_	_	_	_	_	*[2]	$тасс[2]	_[2]	*	_[2]	*	_[2]	*	
5-39	621-623	по	_	_	_	_	_	_	_	_	_	_	*[2]	$тасс[2]	_[2]	*	_[2]	*	_[2]	*	
5-40	624-628	ТАСС	_	_	_	_	_	_	_	$тасс	_	_	_	_	_	_	_	_	_	_	
5-41	629-630	)	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-42	631-632	.	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=Напомним , в минувшее воскресенье секретарь Совета безопасности России Николай Патрушев заявил о позитивных изменениях в отношениях с США .
6-1	634-642	Напомним	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-2	643-644	,	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-3	645-646	в	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-4	647-655	минувшее	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-5	656-667	воскресенье	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-6	668-677	секретарь	_	_	_	_	_	_	_	$секретарь[9]	_	_	_	_	_	_	_	_	_	_	
6-7	678-684	Совета	_	_	_	_	_	_	_	$секретарь[9]	_	_	_	_	_	_	_	_	_	_	
6-8	685-697	безопасности	_	_	_	_	_	_	_	$секретарь[9]	_	_	_	_	_	_	_	_	_	_	
6-9	698-704	России	_	_	_	_	_	_	_	$секретарь[9]	_	_	_	_	_	_	_	_	_	_	
6-10	705-712	Николай	_	_	_	_	_	_	_	$секретарь[9]	_	_	_	_	_	_	_	_	_	_	
6-11	713-721	Патрушев	_	_	_	_	_	_	_	$секретарь[9]	_	_	_	_	_	_	_	_	_	_	
6-12	722-728	заявил	*	$автор	T\;-	_	_	_	_	_	*	\[Патрушев заявил о...\]	*	$секретарь	_	*	_	*	_	*	
6-13	729-730	о	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-14	731-741	позитивных	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-15	742-752	изменениях	*	$секретарь($автор)	T\;-	_	_	_	_	_	*	\[позитивные изменения в отношениях... имеют место\]	_	_	_	_	_	_	_	_	
6-16	753-754	в	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-17	755-765	отношениях	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-18	766-767	с	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-19	768-771	США	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-20	772-773	.	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=При этом мексиканская государственная нефтяная компания Pemex заявила о своем неучастии в этих конкурсах .
7-1	775-778	При	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-2	779-783	этом	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-3	784-796	мексиканская	_	_	_	_	_	_	_	$компания[10]	_	_	_	_	_	_	_	_	_	_	
7-4	797-812	государственная	_	_	_	_	_	_	_	$компания[10]	_	_	_	_	_	_	_	_	_	_	
7-5	813-821	нефтяная	_	_	_	_	_	_	_	$компания[10]	_	_	_	_	_	_	_	_	_	_	
7-6	822-830	компания	_	_	_	_	_	_	_	$компания[10]	_	_	_	_	_	_	_	_	_	_	
7-7	831-836	Pemex	_	_	_	_	_	_	_	$компания[10]	_	_	_	_	_	_	_	_	_	_	
7-8	837-844	заявила	*	$автор	T\;-	_	_	_	_	_	*	\[компания заявила о...\]	*	$компания	_	*	_	*	_	*	
7-9	845-846	о	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-10	847-852	своем	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-11	853-862	неучастии	*	$компания($автор)	T\;-	_	_	_	_	_	*	\[неучастие в конкурсах имеет место\]	_	_	_	_	_	_	_	_	
7-12	863-864	в	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-13	865-869	этих	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-14	870-879	конкурсах	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
7-15	880-881	.	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=Начальник штаба мне сообщил , что Рязанцев и трое ребят представлены к награде .
8-1	883-892	Начальник	_	_	_	_	_	_	_	$начштаба[11]	_	_	_	_	_	_	_	_	_	_	
8-2	893-898	штаба	_	_	_	_	_	_	_	$начштаба[11]	_	_	_	_	_	_	_	_	_	_	
8-3	899-902	мне	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-4	903-910	сообщил	*	$автор	T\;-	_	_	_	_	_	*	\[начштаба сообщил, что...\]	*	$начштаба	_	*	_	*	_	*	
8-5	911-912	,	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-6	913-916	что	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-7	917-925	Рязанцев	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-8	926-927	и	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-9	928-932	трое	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-10	933-938	ребят	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-11	939-951	представлены	*	$начштаба($автор)	T\;-	_	_	_	_	_	*	\[Рязанцев и ребята представлены к награде\]	_	_	_	_	_	_	_	_	
8-12	952-953	к	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-13	954-961	награде	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-14	962-963	.	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=Семен , вернувшийся из стана москвичей , сообщил , что князя Василия Юрьевича не нашли не среди убитых и не среди раненых .
9-1	965-970	Семен	_	_	_	_	_	_	_	$семен	_	_	_	_	_	_	_	_	_	_	
9-2	971-972	,	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-3	973-984	вернувшийся	*	$автор	T\;-	_	_	_	_	_	*	\[Семен вернулся из стана...\]	_	_	_	_	_	_	_	_	
9-4	985-987	из	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-5	988-993	стана	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-6	994-1003	москвичей	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-7	1004-1005	,	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-8	1006-1013	сообщил	*	$автор	T\;-	_	_	_	_	_	*	\[Семен сообщил, что...\]	*	$семен	_	*	_	*	_	*	
9-9	1014-1015	,	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-10	1016-1019	что	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-11	1020-1025	князя	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-12	1026-1033	Василия	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-13	1034-1042	Юрьевича	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-14	1043-1045	не	*[6]	$семен($автор)[6]	T\;-[6]	_	_	_	_	_	neg[19]	\[князя... не нашли среди убитых и раненых\][19]	_	_	_	_	_	_	_	_	
9-15	1046-1051	нашли	*[6]	$семен($автор)[6]	T\;-[6]	_	_	_	_	_	neg[19]	\[князя... не нашли среди убитых и раненых\][19]	_	_	_	_	_	_	_	_	
9-16	1052-1054	не	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-17	1055-1060	среди	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-18	1061-1067	убитых	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-19	1068-1069	и	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-20	1070-1072	не	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-21	1073-1078	среди	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-22	1079-1086	раненых	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-23	1087-1088	.	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=Было сообщено , что корпус школы действует с 1960 года .
10-1	1090-1094	Было	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-2	1095-1103	сообщено	*	$автор	T\;-	_	_	_	_	_	*	\[было сообщено, что...\]	*	$unspecified	_	*	_	*	_	*	
10-3	1104-1105	,	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-4	1106-1109	что	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-5	1110-1116	корпус	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-6	1117-1122	школы	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-7	1123-1132	действует	*	$unspecified($автор)	T\;-	_	_	_	_	_	*	\[корпус действует с 1960 г\]	_	_	_	_	_	_	_	_	
10-8	1133-1134	с	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-9	1135-1139	1960	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-10	1140-1144	года	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-11	1145-1146	.	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=В пятницу министр труда и социальной защиты Максим Топилин сообщил , что повышение пенсионного возраста в России , возможно , произойдет в будущем , это не отрицается .
11-1	1148-1149	В	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-2	1150-1157	пятницу	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-3	1158-1165	министр	_	_	_	_	_	_	_	$министр[12]	_	_	_	_	_	_	_	_	_	_	
11-4	1166-1171	труда	_	_	_	_	_	_	_	$министр[12]	_	_	_	_	_	_	_	_	_	_	
11-5	1172-1173	и	_	_	_	_	_	_	_	$министр[12]	_	_	_	_	_	_	_	_	_	_	
11-6	1174-1184	социальной	_	_	_	_	_	_	_	$министр[12]	_	_	_	_	_	_	_	_	_	_	
11-7	1185-1191	защиты	_	_	_	_	_	_	_	$министр[12]	_	_	_	_	_	_	_	_	_	_	
11-8	1192-1198	Максим	_	_	_	_	_	_	_	$министр[12]	_	_	_	_	_	_	_	_	_	_	
11-9	1199-1206	Топилин	_	_	_	_	_	_	_	$министр[12]	_	_	_	_	_	_	_	_	_	_	
11-10	1207-1214	сообщил	*	$автор	T\;-	_	_	_	_	_	*	\[министр сообщил, что...\]	*	$министр	_	*	_	*	_	*	
11-11	1215-1216	,	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-12	1217-1220	что	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-13	1221-1230	повышение	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-14	1231-1242	пенсионного	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-15	1243-1251	возраста	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-16	1252-1253	в	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-17	1254-1260	России	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-18	1261-1262	,	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-19	1263-1271	возможно	_	_	_	_	_	_	_	_	_	_	*	$министр		11-21	_	*	_	*	
11-20	1272-1273	,	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-21	1274-1284	произойдет	*	$министр($автор)	PS\;Fut	_	_	_	_	_	*	\[повышение пенсионного возраста произойдет в будущем\]	_	_	_	_	_	_	_	_	
11-22	1285-1286	в	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-23	1287-1294	будущем	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-24	1295-1296	,	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-25	1297-1300	это	_	_	_	_	_	_	_	_	_	_	*[3]	$министр[3]	[3]	11-21	_[3]	*	_[3]	*	
11-26	1301-1303	не	_	_	_	_	_	_	_	_	_	_	*[3]	$министр[3]	[3]	11-21	_[3]	*	_[3]	*	
11-27	1304-1314	отрицается	_	_	_	_	_	_	_	_	_	_	*[3]	$министр[3]	[3]	11-21	_[3]	*	_[3]	*	
11-28	1315-1316	.	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=Как сообщила газета " Ведомости " , до конца 2009 года крупнейшим владельцем " Павловскгранита " был Пойманов .
12-1	1318-1321	Как	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-2	1322-1330	сообщила	*	$автор	T\;-	_	_	_	_	_	*	\[газета Ведомости сообщила, что...\]	*	$газета	_	*	_	*	_	*	
12-3	1331-1337	газета	_	_	_	_	_	_	_	$газета[13]	_	_	_	_	_	_	_	_	_	_	
12-4	1338-1339	"	_	_	_	_	_	_	_	$газета[13]	_	_	_	_	_	_	_	_	_	_	
12-5	1340-1349	Ведомости	_	_	_	_	_	_	_	$газета[13]	_	_	_	_	_	_	_	_	_	_	
12-6	1350-1351	"	_	_	_	_	_	_	_	$газета[13]	_	_	_	_	_	_	_	_	_	_	
12-7	1352-1353	,	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-8	1354-1356	до	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-9	1357-1362	конца	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-10	1363-1367	2009	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-11	1368-1372	года	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-12	1373-1383	крупнейшим	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-13	1384-1394	владельцем	*	$газета($автор)	T\;-	_	_	_	_	_	*	\[крупнейшим владельцем... был Пойманов\]	_	_	_	_	_	_	_	_	
