#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.EStatus|Comment|Source|Value
#T_SP=webanno.custom.EStatus2|Comment|Source|SourceAttitude|Value
#T_SP=webanno.custom.ESubject|Id
#T_SP=webanno.custom.Proposition|Polarity|Proposition
#T_SP=webanno.custom.EContext|DefaultValue|ESubject|ROLE_webanno.custom.EContext:ToEStatus_webanno.custom.EContextToEStatusLink|webanno.custom.EStatus|ROLE_webanno.custom.EContext:ToEStatus2_webanno.custom.EContextToEStatus2Link|webanno.custom.EStatus2|ROLE_webanno.custom.EContext:ToEStatus3_webanno.custom.EContextToEStatus3Link|webanno.custom.EStatus3


#Text=Ей всегда казалось , что она пишет очень мало .
3-2	198-201	для	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-3	202-206	меня	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-4	207-213	прошел	*	$автор	T\;-	_	_	_	_	_	*	\[вечер прошел удивительно приятно\]	_	_	_	_	_	_	_	_	
3-5	214-225	удивительно	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-6	226-229	как	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-7	230-237	приятно	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-8	238-239	,	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-9	240-243	так	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-10	244-247	что	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-11	248-249	,	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-12	250-253	мне	_	_	_	_	_	_	_	_	_	_	*[1]	$автор[1]	[1]	3-16	_[1]	*	_[1]	*	
3-13	254-261	кажется	_	_	_	_	_	_	_	_	_	_	*[1]	$автор[1]	[1]	3-16	_[1]	*	_[1]	*	
3-14	262-263	,	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-15	264-266	он	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-16	267-276	останется	*	$автор	UT\;Fut	_	_	_	_	_	*	\[он останется навсегда в памяти...\]	_	_	_	_	_	_	_	_	
3-17	277-285	навсегда	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-18	286-287	в	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-19	288-292	моей	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-20	293-299	памяти	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-21	300-301	,	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-22	302-305	как	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-23	306-310	один	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-24	311-313	из	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-25	314-319	самых	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-26	320-326	лучших	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-27	327-328	и	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-28	329-336	хороших	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-29	337-341	дней	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-30	342-343	в	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-31	344-348	моей	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-32	349-354	жизни	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
3-33	355-356	.	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=Впервые за весь вечер Шелли сам , казалось , почувствовал себя неуютно .
4-1	358-365	Впервые	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-2	366-368	за	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-3	369-373	весь	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-4	374-379	вечер	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-5	380-385	Шелли	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-6	386-389	сам	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-7	390-391	,	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-8	392-400	казалось	_	_	_	_	_	_	_	_	_	_	*	$автор		4-10	_	*	_	*	
4-9	401-402	,	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-10	403-415	почувствовал	*	$автор	UT\;-	_	_	_	_	_	*	\[впервые... Шелли почувствовал себя неуютно\]	_	_	_	_	_	_	_	_	
4-11	416-420	себя	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-12	421-428	неуютно	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
4-13	429-430	.	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=Мистер Кронин вытянул американскую лошадь по кличке Ирокез , а все остальные , кажется , остались довольны .
5-1	432-438	Мистер	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-2	439-445	Кронин	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-3	446-453	вытянул	*	$автор	T\;-	_	_	_	_	_	*	\[Кронин вытянул... лошадь...\]	_	_	_	_	_	_	_	_	
5-4	454-466	американскую	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-5	467-473	лошадь	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-6	474-476	по	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-7	477-483	кличке	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-8	484-490	Ирокез	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-9	491-492	,	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-10	493-494	а	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-11	495-498	все	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-12	499-508	остальные	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-13	509-510	,	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-14	511-518	кажется	_	_	_	_	_	_	_	_	_	_	*	$автор		5-16	_	*	_	*	
5-15	519-520	,	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-16	521-529	остались	*	$автор	UT\;-	_	_	_	_	_	*	\[остальные остались довольны\]	_	_	_	_	_	_	_	_	
5-17	530-538	довольны	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
5-18	539-540	.	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=Мужчина понизил голос : — Мне кажется , она никуда и не сбегала
6-1	542-549	Мужчина	_	_	_	_	_	_	_	$муж	_	_	_	_	_	_	_	_	_	_	
6-2	550-557	понизил	*	$автор	T\;-	_	_	_	_	_	*	\[мужчина понизил голос\]	_	_	_	_	_	_	_	_	
6-3	558-563	голос	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-4	564-565	:	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-5	566-567	—	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-6	568-571	Мне	_	_	_	_	_	_	_	_	_	_	*[2]	$муж[2]	[2]	6-12[15]	_[2]	*	_[2]	*	
6-7	572-579	кажется	_	_	_	_	_	_	_	_	_	_	*[2]	$муж[2]	[2]	6-12[15]	_[2]	*	_[2]	*	
6-8	580-581	,	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-9	582-585	она	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-10	586-592	никуда	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-11	593-594	и	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
6-12	595-597	не	*[15]	$муж($автор)[15]	UT\;-[15]	_	_	_	_	_	neg[32]	\[она никуда не сбегала\][32]	_	_	_	_	_	_	_	_	
6-13	598-605	сбегала	*[15]	$муж($автор)[15]	UT\;-[15]	_	_	_	_	_	neg[32]	\[она никуда не сбегала\][32]	_	_	_	_	_	_	_	_	

#Text=.
7-1	606-607	.	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=— Ведь ты сама не раз говорила , что он влюблен в тебя до безумия и что иначе тебя не называет , как только королевой , и ты , кажется , гордилась этим , насколько я понимаю что-то в этих вещах .
8-1	609-610	—	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-2	611-615	Ведь	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-3	616-618	ты	_	_	_	_	_	_	_	$ты	_	_	_	_	_	_	_	_	_	_	
8-4	619-623	сама	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-5	624-626	не	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-6	627-630	раз	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-7	631-639	говорила	*	$автор	T\;-	_	_	_	_	_	*	\[ты сама говорила, что...\]	_	_	_	_	_	_	_	_	
8-8	640-641	,	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-9	642-645	что	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-10	646-648	он	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-11	649-656	влюблен	*	$ты($автор)	T\;-	_	_	_	_	_	*	\[он влюблен...\]	_	_	_	_	_	_	_	_	
8-12	657-658	в	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-13	659-663	тебя	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-14	664-666	до	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-15	667-674	безумия	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-16	675-676	и	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-17	677-680	что	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-18	681-686	иначе	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-19	687-691	тебя	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-20	692-694	не	*[16]	$ты($автор)[16]	T\;-[16]	_	_	_	_	_	neg[33]	\[он иначе тебя не называет...\][33]	_	_	_	_	_	_	_	_	
8-21	695-703	называет	*[16]	$ты($автор)[16]	T\;-[16]	_	_	_	_	_	neg[33]	\[он иначе тебя не называет...\][33]	_	_	_	_	_	_	_	_	
8-22	704-705	,	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-23	706-709	как	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-24	710-716	только	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-25	717-726	королевой	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-26	727-728	,	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-27	729-730	и	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-28	731-733	ты	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-29	734-735	,	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-30	736-743	кажется	_	_	_	_	_	_	_	_	_	_	*	$автор		8-32	_	*	_	*	
8-31	744-745	,	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-32	746-755	гордилась	*	$автор	UT\;-	_	_	_	_	_	*	\[ты гордилась этим...\]	_	_	_	_	_	_	_	_	
8-33	756-760	этим	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-34	761-762	,	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-35	763-772	насколько	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-36	773-774	я	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-37	775-782	понимаю	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-38	783-789	что-то	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-39	790-791	в	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-40	792-796	этих	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-41	797-802	вещах	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-42	803-804	.	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=Вы , кажется , уже все перечитали , — сказал ему хозяин .
9-1	806-808	Вы	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-2	809-810	,	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-3	811-818	кажется	_	_	_	_	_	_	_	_	_	_	*	$хозяин		9-7	_	*	_	*	
9-4	819-820	,	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-5	821-824	уже	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-6	825-828	все	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-7	829-839	перечитали	*	$хозяин($автор)	UT\;-	_	_	_	_	_	*	\[вы все перечитали\]	_	_	_	_	_	_	_	_	
9-8	840-841	,	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-9	842-843	—	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-10	844-850	сказал	*	$автор	T\;-	_	_	_	_	_	*	\[сказал ему хозяин\]	_	_	_	_	_	_	_	_	
9-11	851-854	ему	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-12	855-861	хозяин	_	_	_	_	_	_	_	$хозяин	_	_	_	_	_	_	_	_	_	_	
9-13	862-863	.	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=Я , кажется , ясно тебе все объяснил .
10-1	865-866	Я	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-2	867-868	,	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-3	869-876	кажется	_	_	_	_	_	_	_	_	_	_	*	$автор		10-8	_	*	_	*	
10-4	877-878	,	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-5	879-883	ясно	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-6	884-888	тебе	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-7	889-892	все	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-8	893-901	объяснил	*	$автор	UT\;-	_	_	_	_	_	*	\[я ясно все объяснил\]	_	_	_	_	_	_	_	_	
10-9	902-903	.	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=Так или иначе , сам по себе факт административного запрета на продажу изданных книг и конфискации документов в государственных архивах , мне кажется , не имеет прецедентов в нашей новейшей истории .
11-1	905-908	Так	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-2	909-912	или	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-3	913-918	иначе	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-4	919-920	,	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-5	921-924	сам	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-6	925-927	по	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-7	928-932	себе	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-8	933-937	факт	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-9	938-955	административного	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-10	956-963	запрета	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-11	964-966	на	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-12	967-974	продажу	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-13	975-983	изданных	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-14	984-988	книг	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-15	989-990	и	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-16	991-1002	конфискации	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-17	1003-1013	документов	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-18	1014-1015	в	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-19	1016-1031	государственных	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-20	1032-1039	архивах	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-21	1040-1041	,	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-22	1042-1045	мне	_	_	_	_	_	_	_	_	_	_	*[3]	$автор[3]	[3]	11-25[17]	_[3]	*	_[3]	*	
11-23	1046-1053	кажется	_	_	_	_	_	_	_	_	_	_	*[3]	$автор[3]	[3]	11-25[17]	_[3]	*	_[3]	*	
11-24	1054-1055	,	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-25	1056-1058	не	*[17]	$автор[17]	UT\;-[17]	_	_	_	_	_	*[34]	\[факт запрета... не имеет прецедентов...\][34]	_	_	_	_	_	_	_	_	
11-26	1059-1064	имеет	*[17]	$автор[17]	UT\;-[17]	_	_	_	_	_	*[34]	\[факт запрета... не имеет прецедентов...\][34]	_	_	_	_	_	_	_	_	
11-27	1065-1076	прецедентов	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-28	1077-1078	в	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-29	1079-1084	нашей	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-30	1085-1093	новейшей	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-31	1094-1101	истории	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-32	1102-1103	.	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=В пятницу министр труда и социальной защиты Максим Топилин сообщил , что повышение пенсионного возраста в России , возможно , произойдет в будущем , это не отрицается .
12-1	1105-1106	В	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-2	1107-1114	пятницу	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-3	1115-1122	министр	_	_	_	_	_	_	_	$министр[25]	_	_	_	_	_	_	_	_	_	_	
12-4	1123-1128	труда	_	_	_	_	_	_	_	$министр[25]	_	_	_	_	_	_	_	_	_	_	
12-5	1129-1130	и	_	_	_	_	_	_	_	$министр[25]	_	_	_	_	_	_	_	_	_	_	
12-6	1131-1141	социальной	_	_	_	_	_	_	_	$министр[25]	_	_	_	_	_	_	_	_	_	_	
12-7	1142-1148	защиты	_	_	_	_	_	_	_	$министр[25]	_	_	_	_	_	_	_	_	_	_	
12-8	1149-1155	Максим	_	_	_	_	_	_	_	$министр[25]	_	_	_	_	_	_	_	_	_	_	
12-9	1156-1163	Топилин	_	_	_	_	_	_	_	$министр[25]	_	_	_	_	_	_	_	_	_	_	
12-10	1164-1171	сообщил	*	$автор	T\;-	_	_	_	_	_	*	\[министр сообщил, что...\]	_	_	_	_	_	_	_	_	
12-11	1172-1173	,	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-12	1174-1177	что	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-13	1178-1187	повышение	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-14	1188-1199	пенсионного	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-15	1200-1208	возраста	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-16	1209-1210	в	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-17	1211-1217	России	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-18	1218-1219	,	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-19	1220-1228	возможно	_	_	_	_	_	_	_	_	_	_	*	$министр		12-21	_	*	_	*	
12-20	1229-1230	,	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-21	1231-1241	произойдет	*	$министр($автор)	PS\;Fut	_	_	_	_	_	*	\[повышение пенсионного возраста... произойдет\]	_	_	_	_	_	_	_	_	
12-22	1242-1243	в	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-23	1244-1251	будущем	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-24	1252-1253	,	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-25	1254-1257	это	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-26	1258-1260	не	*[18]	$автор[18]	T\;-[18]	_	_	_	_	_	neg[35]	\[это не отрицается\][35]	*[4]	$министр[4]	[4]	12-21	_[4]	*	_[4]	*	
12-27	1261-1271	отрицается	*[18]	$автор[18]	T\;-[18]	_	_	_	_	_	neg[35]	\[это не отрицается\][35]	*[4]	$министр[4]	[4]	12-21	_[4]	*	_[4]	*	
12-28	1272-1273	.	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=И возможно , что решение многих сложных инженерно-технических задач им вскоре будет вполне по силам .
13-1	1275-1276	И	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
13-2	1277-1285	возможно	_	_	_	_	_	_	_	_	_	_	*	$автор		13-14[19]	_	*	_	*	
13-3	1286-1287	,	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
13-4	1288-1291	что	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
